,pce,core_pce,cpiUS,pet,fao_Index,ner_gt,omas_mn,emision
2007-11-01,3.599241325449065,2.3353936524636243,4.373267326732666,59.373420919656404,42.58064516129032,0.3942181340341522,-17.840777559042444,17.326902808134136
2007-12-01,3.4719674482206697,2.4045091386669437,4.108813392417532,47.88005803643398,45.547073791348616,0.39473684210526994,-24.53772880089653,26.875478758792482
2008-01-01,3.3884031956032734,2.1931306613182766,4.294695655165981,70.33168407549937,53.64916773367479,0.26041666666667407,-19.9750336086038,13.7477738077304
2008-02-01,3.2729843475571396,2.072026017250561,4.142959270611968,60.901113736078294,60.80402010050252,0.2597402597402487,-19.29041722102821,3.530216252127749
2008-03-01,3.1905878209572913,2.168810848400571,3.9749035501344343,74.30647291941877,63.49009900990099,-0.6501950585175664,-17.26465791514049,4.750792802180026
2008-04-01,3.1403034894700976,2.083265518700572,3.9037609759888126,75.97311239643582,55.98086124401915,-1.5665796344647487,-16.00737074717067,4.456448294614845
2008-05-01,3.282278106832792,2.149080977978146,4.088413823123993,97.589032461393,50.81206496519721,-2.7486910994764413,-5.651021065893181,0.7180253806763348
2008-06-01,3.8117816719835718,2.2147926945382146,4.935966105947864,98.47362181387078,45.44456641053789,-2.473958333333326,-1.8975240604765409,-0.9093412129393963
2008-07-01,4.135395758792204,2.2449574884132906,5.497512078341837,79.88676193043945,36.51626442812172,-3.124999999999989,8.975642308975651,0.14457942019960868
2008-08-01,3.9810757189264523,2.2178833022297617,5.308017162091239,61.0857853294654,22.44691607684528,-3.2637075718015662,1.73327479970522,-0.8651556345355971
2008-09-01,3.6671444705064893,2.0440217742109024,4.953319875136075,29.98874014762918,7.428571428571429,-3.116883116883118,9.287996348699235,-1.6659922117650217
2008-10-01,2.671949938830953,1.6341903085969278,3.7310578899565128,-11.078886310904867,-9.293680297397767,-2.4611398963730546,19.925732269828302,-2.532983782830367
2008-11-01,0.9261652451107105,1.3900341618565237,1.0999174706166848,-39.29401817797506,-19.004524886877828,0.0,18.233247665015995,-3.515266290470731
2008-12-01,0.12893243940175214,1.1371530560988496,-0.02222800255385904,-55.28180529815763,-24.825174825174834,1.0484927916120546,37.53922582584175,-1.7232881613687523
2009-01-01,-0.11146001907681446,0.9055710217273027,-0.11358601902212717,-55.094136632598165,-27.999999999999993,2.0779220779220786,38.17226235330822,-2.9022275451622948
2009-02-01,-0.13156205878578353,0.8876433229615177,0.008463140671510772,-58.930256948086004,-34.21875,2.9792746113989743,37.32627734758056,-2.8161990734449804
2009-03-01,-0.5258105802047885,0.7625388182243675,-0.4464787676623838,-54.54717696097007,-36.411809235427704,5.759162303664933,35.53343781809954,-2.984033082799309
2009-04-01,-0.5674196776460083,0.9289669759680264,-0.5763244243767063,-55.76974327085369,-33.12883435582822,7.294429708222805,36.418196489812395,0.9083527187297769
2009-05-01,-0.8893647243393366,0.8222375470797294,-1.015761495855172,-52.81920408326023,-28.230769230769237,9.017496635262457,26.811014758285534,4.876095296033434
2009-06-01,-1.0187221772029353,0.719797609848527,-1.2291746182109153,-47.972821623236015,-29.58490566037736,8.544726301735661,32.105538995709004,2.358406688046011
2009-07-01,-1.466536773409588,0.6255217083505071,-1.9587610037622771,-51.97092326139088,-30.284396617986165,9.946236559139777,25.80920304435306,3.844697424510546
2009-08-01,-1.1007904723963624,0.6511392298194307,-1.4838355663267633,-39.06183003172969,-22.791081750619323,11.470985155195667,23.403173233261153,4.0440221121255115
2009-09-01,-1.0223642172523917,0.7242709848820361,-1.377942862886472,-33.147256977863336,-17.553191489361698,11.528150134048264,0.7610832295274372,5.756225115064195
2009-10-01,0.012653556176522862,1.2394556530368916,-0.22396829420033848,-1.0828440965427455,-2.868852459016391,10.889774236387773,-1.7800858106888473,5.834570069947076
2009-11-01,1.4597293951940093,1.374145779862035,1.9145871744709275,35.93314763231199,10.391061452513961,8.6387434554974,-2.360597505533679,7.28357011577625
2009-12-01,2.0903081809597435,1.5100759793302387,2.8141231232083674,81.13115553388587,17.093023255813968,8.041504539559007,-4.683342545342361,7.966394208654259
2010-01-01,2.3014280656201924,1.6902391069956169,2.6211113889767157,87.39817920459988,17.476851851851837,6.488549618320594,-1.0884353741496544,10.793557962338674
2010-02-01,2.1163341151774206,1.698406159890986,2.151336357866529,95.14811031664966,17.5771971496437,2.515723270440251,7.208549302537448,10.47956184131369
2010-03-01,2.3727577814232292,1.777402501451264,2.2861714393279886,69.3205502292622,14.642857142857135,-0.7425742574257432,5.056447671161046,14.466372126714845
2010-04-01,2.2815601546021913,1.6017776467243117,2.2067707525304403,69.67262502510545,11.009174311926607,-0.988875154511748,14.22665039989155,7.820066565347883
2010-05-01,2.207533850991461,1.6363253709354764,2.003548929218568,24.81406355645708,3.2154340836012762,-1.2345679012345623,17.216426682339115,5.849745344882762
2010-06-01,1.5618853199791616,1.5564733949196663,1.1215605940686268,8.137198622273223,2.6795284030010746,-1.4760147601476148,1.5614733266386294,11.923313397797774
2010-07-01,1.6382637168706138,1.4700786492077178,1.3407784804821077,19.160555468871898,10.253583241455333,-2.0782396088019572,-3.8754164855859696,8.983418229110217
2010-08-01,1.4829969470827598,1.4175771174534058,1.1501775395112546,8.105826062482402,15.187165775401068,-2.9055690072639306,1.5279998001798356,9.077060286614858
2010-09-01,1.4192128184232988,1.2978721177295816,1.1183122472331775,8.422113446587986,22.688172043010745,-2.8846153846153855,17.947948377138466,7.566456593322735
2010-10-01,1.3579765306230174,1.079328001001123,1.1666951489314625,8.018992350303368,26.68776371308017,-3.4730538922155607,12.763475974383987,9.263994842591616
2010-11-01,1.3072651550208203,1.1210902498489217,1.084544776600338,7.761270491803285,25.607287449392715,-3.614457831325313,14.228409306871548,13.489599503259875
2010-12-01,1.4767710742064288,1.0555902560899444,1.437793022217937,19.838492597577396,28.401191658391276,-4.201680672268903,13.507791270809877,10.1622034041992
2011-01-01,1.5595502789780502,1.1247284331763696,1.7007834915029774,14.318588596266935,31.72413793103448,-4.8984468339306915,-0.7802393982849876,12.807629102136353
2011-02-01,1.8459279458807432,1.213065378823286,2.124898173333145,17.220622873593292,38.989898989898975,-4.049079754601226,2.110177082615583,11.924468060018034
2011-03-01,2.111436950146617,1.2143649731926942,2.619241510354109,26.71097981290005,39.460020768432,-3.8653366583541127,7.2567787618653234,8.68802805675115
2011-04-01,2.487124733073731,1.395136715106049,3.0772344447868694,30.255681818181813,40.90909090909092,-4.744069912609239,-4.262526768905461,15.39596332129236
2011-05-01,2.76679014671104,1.524046176942595,3.4589718808964998,37.22914409534126,40.394600207684306,-4.374999999999996,-2.5524113941900795,11.701135525129125
2011-06-01,2.788886329850726,1.5853961420647433,3.5023181506360412,27.79031187790313,40.91858037578289,-2.7465667915106073,7.593947790846012,12.869427992129513
2011-07-01,2.875402702815766,1.7343971521115886,3.5798809769996165,27.26201387979572,33.19999999999999,-3.1210986267166008,13.266862382224032,11.71451585636294
2011-08-01,2.9759231211155868,1.8392159295329114,3.75499603070808,12.379588648789387,23.4911792014856,-2.3690773067331583,7.191049935113258,11.389640794893019
2011-09-01,3.018887613482213,1.8505698432543571,3.812621692818685,13.67680254946222,14.285714285714302,-2.846534653465349,11.355677535836751,10.36607925719817
2011-10-01,2.6941280490976105,1.7445939253879272,3.5222681306640524,5.506715506715487,4.662781015820161,-2.6054590570719682,10.8123186089224,7.021201274436528
2011-11-01,2.700177520321412,1.8278484142848272,3.451432214581729,15.53363441882576,1.6116035455278066,-2.375000000000005,-7.2372916604771405,6.610728283785883
2011-12-01,2.526283080428815,1.975812266930399,3.062066838419386,10.703054806828384,-5.568445475638062,-2.2556390977443663,7.244861589639995,4.8832208223066775
2012-01-01,2.569318944596488,2.0609972965471846,3.0087663379855023,12.100201297248937,-8.451757666417336,-1.8844221105527637,19.119590353485293,2.3674672999924873
2012-02-01,2.5127439369754256,2.024565688075275,2.8981784423473878,14.143782094217471,-8.866279069767435,-0.5115089514066473,4.729209192997841,4.69394742058129
2012-03-01,2.2965044719783334,2.04405737704918,2.5828752813320977,3.157178939187877,-6.329113924050644,0.25940337224383825,-2.7936034363279627,3.850324897552815
2012-04-01,1.9998365812803787,1.9647530258423362,2.2731633741348567,-6.0977826245001925,-8.797653958944284,1.4416775884665833,-2.315740839864544,1.4539707279485503
2012-05-01,1.576278435126155,1.8254688599487867,1.7379429374660749,-6.542978387446952,-11.982248520710048,1.6993464052287521,-3.027671924493114,4.803038713317775
2012-06-01,1.5460452610351672,1.8194042622549977,1.653870448297634,-14.414788659258504,-14.148148148148143,0.7702182284980763,1.3603126790444842,1.9636125515459346
2012-07-01,1.4102264292904065,1.7739983114465563,1.4175114798464783,-9.527729190245903,-8.333333333333325,0.773195876288657,-3.873972165305095,2.126598954948866
2012-08-01,1.512415807839007,1.6354499771585207,1.6859349154821235,9.06984825668944,-7.218045112781946,0.638569604086836,20.225151047434366,2.1177747180099793
2012-09-01,1.6774206618518583,1.6921641033964985,1.9497168982819613,10.641280224272865,-3.9877300613496924,1.6560509554140124,18.09659570069151,3.708670095517985
2012-10-01,1.977209420106374,1.8890883095549427,2.1556780595369363,3.6569841453535368,-1.352426412092289,0.3821656050955413,15.681638194365878,6.641888415171993
2012-11-01,1.6992155911369933,1.7839073946654738,1.7960197033926262,-10.852792922538834,-1.9825535289452856,0.768245838668391,36.35909425743844,2.5765921206892806
2012-12-01,1.625515234785424,1.6890253757879448,1.7595049796895523,-10.469716952419594,0.6552006552006606,1.1538461538461497,11.431515044090945,8.232344848670126
2013-01-01,1.4739788367246431,1.5943517847071043,1.684061762098299,-5.536711891460488,0.8169934640522847,1.0243277848911658,9.692851695209036,5.72723509219808
2013-02-01,1.618363554171487,1.5750407338120942,2.0181404902574807,-6.777506112469444,-1.674641148325362,0.6426735218509005,13.099156469305907,3.298079239957308
2013-03-01,1.2914222690128874,1.4960590391083883,1.5187472411246183,-12.374046520387981,-2.30524642289347,1.0349288486416475,1.8252266567986286,7.639831034379441
2013-04-01,1.079446458254063,1.4206083451967944,1.138808047576867,-10.897125713732702,-1.205787781350487,0.7751937984496138,15.317440633093216,5.348897423725885
2013-05-01,1.2590973795536975,1.4271835908940878,1.3903888279197085,0.10559662090812161,2.6050420168067134,0.12853470437017567,16.462167689161554,4.228366826142338
2013-06-01,1.5285244323196778,1.4887443721860905,1.7157935271568725,16.24802815192332,4.3140638481449445,-0.3821656050955302,22.543527291653852,4.6009980472987655
2013-07-01,1.6182073390816232,1.5131980050573146,1.885471805415806,18.969634936881597,-3.439803439803435,0.0,24.17615272179654,5.281622620458837
2013-08-01,1.4339245565825554,1.5671820688001992,1.538809488600279,13.179694137638066,-5.834683954619124,0.12690355329949554,9.424336139587265,5.346036905245577
2013-09-01,1.1665786668526135,1.5552673583399956,1.0947341081747997,12.214949324324342,-7.028753993610226,-0.5012531328320802,8.019976227552084,4.330133371118872
2013-10-01,1.0379729233091828,1.5256463844270707,0.8767991434911471,12.247404264820826,-4.193548387096779,1.0152284263959421,5.920724491692009,4.130604296896889
2013-11-01,1.2643004105000522,1.5935819307890453,1.2328701961954458,8.308331410108472,-3.9644012944983764,0.3811944091486774,5.399831827769086,3.046679231774485
2013-12-01,1.4822104917837198,1.65799094015735,1.5128383667573297,10.628895184135967,-3.82424735557364,-0.3802281368821214,18.703709226838438,2.177605537791738
2014-01-01,1.479357456814867,1.5415729000406442,1.557758795574915,-0.0739254409124479,-5.834683954619124,-0.5069708491761693,32.70923817349454,1.201192627246872
2014-02-01,1.1684922298232259,1.4822956273764287,1.1204746347724948,5.770037767519942,-3.8929440389294356,-0.8939974457215838,28.56668106742881,2.624618345253338
2014-03-01,1.5046078615760905,1.581837067814229,1.6126949139408042,8.32885545405695,-0.6509357200976451,-1.0243277848911547,32.62751720894437,-1.1776961369022065
2014-04-01,1.7811856078617794,1.6962723525399737,2.015125303606169,10.861301183881821,-1.1391375101708734,-0.6410256410256387,16.42099366268688,3.559651817716336
2014-05-01,1.8899118899118772,1.7665297416857628,2.166947687079812,7.784810126582298,-0.6552006552006495,-0.7702182284980652,4.647035094796292,4.485190053629107
2014-06-01,1.785079227091324,1.7173051519154603,2.0589816945944195,10.42797494780794,-1.3234077750206907,-0.2557544757033292,12.998602497236966,4.038530945476726
2014-07-01,1.8114726601811348,1.7741983124440086,1.9742378703305974,-0.9750501864066452,-1.2722646310432517,-0.6393861892583175,15.387324885635035,7.516092310876532
2014-08-01,1.6422027386464366,1.6944485420661737,1.7150983482969062,-9.411654311719985,-2.753872633390708,-1.0139416983523497,12.573327692462023,7.5663373637970155
2014-09-01,1.6277695716395923,1.7063035982671781,1.6840509711232077,-12.305955405024005,-6.099656357388328,-2.770780856423183,9.461499748364366,6.713494471913917
2014-10-01,1.430369045044344,1.5821202764299436,1.6095417021513292,-16.053312114581264,-7.912457912457905,-3.8944723618090427,28.43312866441994,6.897136639512791
2014-11-01,1.1945308742552507,1.5128089711724746,1.231524989320798,-19.252077562326864,-8.845829823083406,-3.544303797468362,16.983402563599736,8.413589315386139
2014-12-01,0.8385251361623602,1.4697116277251787,0.6531213919623191,-39.27071596845232,-11.082910321489003,-3.053435114503822,-1.8341631735210528,7.49752122165992
2015-01-01,0.18283501828348925,1.357077304590626,-0.22993097820542818,-50.09511731135067,-13.339070567986234,-2.675159235668789,-14.697407320466894,9.752214672051206
2015-02-01,0.28923762434287514,1.3962474021602223,-0.08703146293520536,-49.8313826621702,-16.87763713080169,-1.4175257731958713,1.902447850699196,10.057473597051626
2015-03-01,0.2808577864895634,1.3595107319543498,-0.022031284423873476,-52.5595238095238,-21.7035217035217,-1.293661060802076,-9.334628186426608,16.903510818922875
2015-04-01,0.16351638083742515,1.3384655760650732,-0.10403098939391064,-46.654256882531584,-22.057613168724277,-0.7741935483870921,-0.5507890203087396,11.4190218143702
2015-05-01,0.23027817992791189,1.2846760656310297,0.03503321824429584,-41.99451947543551,-21.681780708985986,-0.5174644243208237,12.648578049676429,20.905798703360578
2015-06-01,0.3115446207599293,1.2899786780383726,0.1795718097550525,-43.454012666603646,-20.78792958927075,-1.9230769230769162,-9.225459130884639,18.699858047434482
2015-07-01,0.24324062409148972,1.1937815012237563,0.22568611104094582,-50.86398300994305,-19.415807560137466,-1.5444015444015302,2.306090195638988,14.494555926878473
2015-08-01,0.2568401872510284,1.2291118675537671,0.2413037985344868,-55.59353635798634,-20.707964601769913,-2.091627772087057,-5.426431673685728,14.898780958684977
2015-09-01,0.0833309109231406,1.2343532684283565,0.008842961634170088,-51.20695204377213,-18.57273559011894,-0.34243523316060953,-4.748100526008181,14.522357844833422
2015-10-01,0.09401320061641627,1.1579770141562529,0.12761656067050708,-45.236966824644554,-17.367458866544794,0.44255955555556614,-9.938209698812727,13.311788838145366
2015-11-01,0.2318182699955429,1.1567379988432602,0.4363182169185187,-44.003166644676085,-18.94639556377079,0.3625240551181186,-13.230061186080356,14.138789692114662
2015-12-01,0.3040606178356331,1.1286920847096926,0.6387247515364791,-37.274413897790524,-17.126546146527122,-0.08557276902887434,-0.07209251730859734,14.208058660558764
2016-01-01,0.8207680671448836,1.3369808122062121,1.2375025026943876,-32.90978398983482,-15.690168818272088,0.11263722513088492,-3.1438815351298777,13.30793885757302
2016-02-01,0.5923962819338602,1.39434180138569,0.8472775790126619,-40.055357848952156,-12.690355329949243,0.1571963006535837,-9.554973347683182,12.544948276434331
2016-03-01,0.6321051044918313,1.3845119139123785,0.8916160965521946,-21.47636971978253,-8.577405857740573,1.1423328964613289,13.218842917905583,7.620139179994423
2016-04-01,0.8871829754154126,1.4675414364640815,1.1726257503534843,-25.160697887970617,-5.807814149947199,0.5235500650194957,1.689167296684313,10.195610222802864
2016-05-01,0.7958819651789462,1.4973415720649363,1.0784764621246223,-21.191159102412694,-4.631578947368431,-0.444511092327704,-7.634924596816395,2.291797413649821
2016-06-01,0.7924068268895912,1.4984068662628802,1.0792865347959424,-18.488799732530925,-0.7407407407407418,-0.09304139869281691,10.102048994202972,5.057244167492492
2016-07-01,0.7511528310824467,1.5812165999063321,0.8683633430518256,-12.278978388998041,-0.8528784648187626,-0.5990470196078457,4.51010534028804,8.10148500734751
2016-08-01,0.9009879932715847,1.6975706684244196,1.0553158595656864,4.315372055050148,6.36160714285714,-1.4661460621330002,5.271998066374173,6.3528241204307
2016-09-01,1.2256871496480803,1.6839353521476141,1.5486446201652182,-0.659630606860151,7.977528089887631,-2.1786391846483677,13.970973231232398,8.72840349092019
2016-10-01,1.4640664639696377,1.8201070314512124,1.685924966243646,7.7022933794894,6.084070796460184,-2.4139804114382435,15.997940539051946,12.25984640081974
2016-11-01,1.4409166126363226,1.7619592147894103,1.6843334719788938,7.587181903864271,9.236031927023935,-1.8737191284576182,16.031472830095893,8.50234062127937
2016-12-01,1.708424936805697,1.8284147073108103,2.0507989115119862,39.74186609303576,9.184845005740527,-1.433522873196258,1.7173812816966283,6.501941423245117
2017-01-01,2.0366677637310593,1.9010684004410416,2.5103933482571117,65.71969696969697,15.076560659599526,-1.653495598178778,12.075369145755976,9.695937467013627
2017-02-01,2.1890315956684114,1.8867029202137342,2.8103616813294208,76.35224274406332,14.06976744186046,-3.275236364629819,-2.313366160108643,12.573215774657399
2017-03-01,1.9008320367990272,1.6925540887595902,2.44119623655914,31.371504660452732,10.068649885583515,-4.634623229270862,4.915226957788166,12.45022541576577
2017-04-01,1.83870625969198,1.7024937137239293,2.176223471915395,25.300613496932513,6.614349775784745,-5.081204024029717,14.132166450708405,14.579284958334648
2017-05-01,1.6599824961289533,1.6526975497413776,1.8563431667619756,3.789338471419379,7.505518763796926,-4.133220268859306,11.498781779430157,14.136437663568069
2017-06-01,1.577153827693789,1.6959378564627592,1.640565809959127,-7.342083675143563,4.47761194029852,-3.913000187229232,10.527039431915153,13.340285002608132
2017-07-01,1.5601911378072764,1.5876601070988317,1.7251073506566073,4.434490481522957,7.741935483870965,-3.9169367766807683,8.597697161567307,12.527537501300067
2017-08-01,1.6287581198382695,1.5048470729691177,1.92812155729698,7.423971377459759,4.197271773347322,-3.4420225558606243,26.770829279682438,14.488821389060558
2017-09-01,1.879393620582448,1.5838016870115101,2.1805652303711787,10.27003098716246,3.9542143600416413,-2.9772457931883323,18.308939120946953,13.903619531630774
2017-10-01,1.8189452789494798,1.6948199780769668,2.020757753132485,3.615910004017664,3.1282586027111536,-2.0637692188740564,19.216265130714238,10.686638922910753
2017-11-01,1.9594375441207346,1.6968039779378108,2.172493864295566,24.047306176084106,3.2359081419624403,-2.2874218119019796,35.4611297793116,13.01316096450893
2017-12-01,1.8835045754497015,1.720767986233862,2.129930719552253,11.37194535308832,1.3669821240799296,-2.1793844915538374,32.590074493757214,12.26301540194239
2018-01-01,1.844227302912449,1.73127868363121,2.10370333883374,21.333333333333336,-0.92118730808598,-2.3750502907177617,29.68653557887311,11.339686174781649
2018-02-01,1.9639438114917196,1.7846996469722542,2.226584592182146,16.38301851505517,-0.20387359836899765,-0.6946215030964265,44.55600260849235,10.051534974570586
2018-03-01,2.1773765268189083,2.082809136403041,2.3325898348449225,27.163997567403197,2.9106029106028997,0.4540500286329907,31.39003217840306,10.634477240227703
2018-04-01,2.1526122649718094,2.0123249091432927,2.437825818102879,29.749314531923222,3.680336487907465,0.8876219470684177,39.54141075749118,6.495003836681601
2018-05-01,2.3651173571232587,2.107726162731316,2.776593826330709,44.34818481848186,1.3347022587268942,1.375036173959221,43.627230615874744,8.548253647324788
2018-06-01,2.384282447220687,2.067188253179575,2.8485069400359553,50.22133687472334,-1.0204081632653073,1.9261556605707497,35.875661772507584,8.533538195328472
2018-07-01,2.440383961301551,2.125176017194108,2.8987524719234603,52.21960111516191,-5.0898203592814495,2.4414604461866274,35.44120974934442,7.238960273582751
2018-08-01,2.2785979599147854,2.025763941586911,2.67799969818463,41.67360532889259,-3.3232628398791486,3.0997206258009946,17.345125136986095,8.024436374766974
2018-09-01,2.0653398422831426,2.039402588046224,2.3551849372045464,40.96748293857888,-5.705705705705711,4.827088204508345,8.677001486515179,7.778630585441038
2018-10-01,2.113560529374281,1.9300573028946166,2.5285249730360837,37.165568049631645,-5.662285136501522,5.183472401894451,2.2408025790586983,10.2194519536835
2018-11-01,2.0050523952095833,2.0598337031887404,2.1728053574028294,0.5649717514124353,-6.774519716885741,5.0189787479056,8.51428172358406,10.548591502357162
2018-12-01,1.8645731108930308,2.0566521711149255,1.9152155929057058,-14.443676572218378,-4.356846473029052,5.302026689225547,7.237069088307813,10.994485685947698
2019-01-01,1.4680403152188104,1.833852924995405,1.4983336214486442,-19.34065934065934,-3.615702479338845,5.251842168669163,12.09368076920898,11.440681499485738
2019-02-01,1.3590644579545286,1.6682986648119957,1.4817249908795294,-11.698537682789645,-3.9836567926455624,5.139290421076237,6.467208579818706,10.773824617801475
2019-03-01,1.4747920997920883,1.5628708623176557,1.879950797536667,-7.301131834847762,-5.858585858585852,4.024987308537131,12.293501692994212,8.420241796718875
2019-04-01,1.6211762091697057,1.6901742109483253,2.0056287128317196,-3.6075471698113204,-5.070993914807298,3.265150229283642,3.2573263835167676,13.911521340803358
2019-05-01,1.5008826002975928,1.6140912438960209,1.8127514664306066,-13.075164332666489,-4.457953394123615,3.0553293418454475,4.836426977301178,12.09131639141292
2019-06-01,1.457435319961986,1.7174359253810056,1.6896439124236329,-19.463680565787545,-1.6494845360824684,2.935400804177868,10.80285641967398,12.459579733200243
2019-07-01,1.5189943464266165,1.7344291442152437,1.8211624085340272,-19.20259227951536,0.0,2.554625390300025,-0.39067298950834495,14.684865826308858
2019-08-01,1.5134895982155117,1.8522045951363753,1.759689214257043,-19.46811636791067,-1.9791666666666763,2.2680281951472647,15.778500367544158,14.009479216635047
2019-09-01,1.3750919793966254,1.7126046616881663,1.7273300322313334,-18.909298020788835,-0.849256900212314,0.6738781348802236,23.098997297840505,14.758201530379921
2019-10-01,1.4061883301054623,1.7163619273144581,1.7570848921546256,-23.731448763250885,2.036441586280824,0.500784066126525,24.627166920256215,15.168715864029725
2019-11-01,1.417132164772572,1.5680542774138884,2.03081648242478,0.1228932584269593,6.941431670281983,0.047523828681006464,19.16700561713871,15.70572721080119
2019-12-01,1.6506101477199886,1.6377493108480579,2.261721394886562,20.92084006462036,9.54446854663773,-0.5355046901163507,27.645789611945926,15.3506365316467
2020-01-01,1.9021389883411288,1.7828200972447306,2.460490355289746,11.950175165434018,9.86066452304395,-0.4339499996980023,25.47242054716625,16.30552804023162
2020-02-01,1.8663560658864986,1.9073594008785166,2.319710826238963,-8.02547770700638,5.7446808510638325,-1.1534414377217472,38.80623266151275,15.190233093442739
2020-03-01,1.3436016573221243,1.7042083880130177,1.5306383296693093,-49.76784178847807,2.145922746781115,-0.05239826181440144,14.364402696273615,18.995549844351235
2020-04-01,0.41363350613616845,0.9148171709659758,0.3648648119045417,-74.0839336047604,-1.175213675213671,0.8245876440042599,13.57078087984933,20.574390020604973
2020-05-01,0.5080717856264849,1.0022909507445554,0.2424361108391171,-53.04948216340621,-3.3934252386002117,0.40451577206273015,32.8661180196786,25.749849643942824
2020-06-01,0.9079330422125276,1.132173183210261,0.7268141963729713,-29.912184412733257,-2.2012578616352307,-0.09819607435033184,15.310831532978675,26.524300748195383
2020-07-01,1.0420262732343755,1.3018279090503793,1.0328253223915507,-29.014821272885793,-1.1566771819137678,0.2612950866458075,21.49111988159842,25.52321099040902
2020-08-01,1.298430079994195,1.497920544309772,1.3275873510318892,-22.751322751322746,1.9128586609989506,0.4479900482729171,21.32390986549415,26.779217631307528
2020-09-01,1.3800299414780115,1.5698559185525873,1.4006453724921597,-30.412642669007905,4.925053533190571,0.6653575165776138,21.53158873418295,30.214341422715574
2020-10-01,1.173073615800302,1.419051004087435,1.1841977419793537,-26.982950333580437,6.512605042016806,0.2370272474639279,40.64210125756533,24.738410366571962
2020-11-01,1.1052022284928853,1.3839539511085963,1.1377566062035438,-28.213221111695606,7.099391480730222,1.0970240308517676,26.92170599405066,25.22519219779391
2020-12-01,1.291644477339804,1.4801815216620495,1.278154439466772,-21.476285905143623,7.524752475247509,1.46466835614385,18.555919112971296,25.914877509673918
2021-01-01,1.412587160591694,1.5092002830856321,1.3599709295582851,-9.596662030598058,10.73170731707318,1.227449024595928,29.480545378003995,25.684517838205245
2021-02-01,1.6268873063175926,1.487435410502136,1.6752442984166338,16.818361693707963,17.303822937625736,1.26539734519715,22.413313136316425,26.52279450021662
2021-03-01,2.451219292070528,1.973486522315504,2.6583773943021027,113.38582677165351,25.210084033613445,0.44077152243171547,23.64002448088982,25.162431784627692
2021-04-01,3.582154555270267,3.0827147778527575,4.151991065780525,272.93051359516613,31.999999999999986,0.11988139097542927,39.06032482598607,18.253152050009902
2021-05-01,3.9697422657063886,3.4572582931670093,4.944440971462516,128.18627450980395,40.614709110867175,0.21136096764768908,10.989141967263727,15.043556098132882
2021-06-01,4.030004147207844,3.586279962918826,5.341015562734963,86.32210910989295,34.29796355841373,0.5338104610867367,4.734497234960888,14.68278905947431
2021-07-01,4.159286465685419,3.6035560249978005,5.276104941924564,78.06435765168263,32.55319148936169,0.6382857873411973,16.36059083295265,14.576442969725068
2021-08-01,4.237067845074094,3.599161190127309,5.205331689652515,59.96693434104865,33.47236704900938,0.43087027147543644,0.837121642434524,14.275046805501956
2021-09-01,4.436349967781195,3.7027626148899095,5.389907375379521,80.79737572546051,31.83673469387753,-0.32667266340010714,4.929001921892784,12.213518496915587
2021-10-01,5.058376202191894,4.186197289222604,6.236940757128817,106.80203045685279,31.360946745562114,-0.6410276054513719,-4.571618152477475,12.95309982778734
2021-11-01,5.649879237856692,4.68659645679641,6.828372091239299,93.33170493404985,28.12500000000002,-0.7383349042659804,-9.912311159221954,12.987869561623434
2021-12-01,5.782391730529324,4.889339179345642,7.096542337630551,52.50957039557633,23.112338858195216,-0.9717009459410453,-15.093397516291173,12.077674681586469
