date;CPI;target;v_cpi;IT_reg;pce;core_pce;cpiUS;l1;l3;l6;l12;l18;l24
1991-01-01;22.52;15.0;60.62767475035664;0.0;4.480214404494753;4.150315511882696;5.647058823529405;59.77941176470589;54.63999999999998;44.537114261884895;21.807124239791477;9.89917506874427;12.183235867446385
1991-02-01;22.44;15.0;57.47368421052632;0.0;4.074776570436556;3.931829542614329;5.312500000000009;60.62767475035664;56.10894941634241;44.15156507413509;23.056994818652843;9.96376811594204;12.209302325581394
1991-03-01;22.47;15.0;53.06539509536785;0.0;3.7056016398168135;3.651881908493082;4.821150855365497;57.47368421052632;59.77941176470589;51.34474327628362;25.792630676949436;10.34172661870505;12.536162005785933
1991-04-01;22.77;15.0;49.40944881889764;0.0;3.6770698499448695;3.5495621173370573;4.809930178432875;53.06539509536785;60.62767475035664;54.63999999999998;29.043183742591026;11.408199643493756;13.666987487969195
1991-05-01;23.02;15.0;42.538699690402495;0.0;3.8728913549539223;3.6469279268141808;5.034856700232382;49.40944881889764;57.47368421052632;56.10894941634241;35.7142857142857;14.527629233511586;14.533205004812322
1991-06-01;23.22;15.0;38.626865671641774;0.0;3.5907611715215504;3.4681280113295188;4.695919938414161;42.538699690402495;53.06539509536785;59.77941176470589;39.81636060100166;20.141342756183732;13.770180436847124
1991-07-01;23.27;15.0;34.27582227351416;0.0;3.4979651945337364;3.5207591205011823;4.367816091954024;38.626865671641774;49.40944881889764;60.62767475035664;44.537114261884895;21.807124239791477;9.89917506874427
1991-08-01;23.62;15.0;34.97142857142859;0.0;3.0517059665570834;3.3762500382274574;3.7993920972644313;34.27582227351416;42.538699690402495;57.47368421052632;44.15156507413509;23.056994818652843;9.96376811594204
1991-09-01;23.46;15.0;26.332794830371565;0.0;2.776692046715956;3.4284669419598623;3.396226415094339;34.97142857142859;38.626865671641774;53.06539509536785;51.34474327628362;25.792630676949436;10.34172661870505
1991-10-01;23.48;15.0;21.469218830832926;0.0;2.3831361636637904;3.304479878511768;2.8485757121439192;26.332794830371565;34.27582227351416;49.40944881889764;54.63999999999998;29.043183742591026;11.408199643493756
1991-11-01;23.61;15.0;17.696909272183458;0.0;2.47791457715536;3.3733258505361796;3.0665669409125185;21.469218830832926;34.97142857142859;42.538699690402495;56.10894941634241;35.7142857142857;14.527629233511586
1991-12-01;23.91;7.0;10.032213529682465;0.0;2.6384774077463646;3.483740022114179;2.980625931445613;17.696909272183458;26.332794830371565;38.626865671641774;59.77941176470589;39.81636060100166;20.141342756183732
1992-01-01;24.02;7.0;6.660746003552398;0.0;2.3889730197484527;3.2509419743783186;2.672605790645899;10.032213529682465;21.469218830832926;34.27582227351416;60.62767475035664;44.537114261884895;21.807124239791477
1992-02-01;24.27;7.0;8.155080213903743;0.0;2.596259286144531;3.246509251048346;2.8189910979228294;6.660746003552398;17.696909272183458;34.97142857142859;57.47368421052632;44.15156507413509;23.056994818652843
1992-03-01;24.73;7.0;10.057854917668019;0.0;2.824274243360092;3.2892368610511147;3.189910979228472;8.155080213903743;10.032213529682465;26.332794830371565;53.06539509536785;51.34474327628362;25.792630676949436
1992-04-01;24.92;7.0;9.442248572683365;0.0;2.914701439625156;3.421899558416275;3.1828275351591495;10.057854917668019;6.660746003552398;21.469218830832926;49.40944881889764;54.63999999999998;29.043183742591026
1992-05-01;25.1;7.0;9.035621198957443;0.0;2.624833069826682;3.1548187022900853;3.0235988200590036;9.442248572683365;8.155080213903743;17.696909272183458;42.538699690402495;56.10894941634241;35.7142857142857
1992-06-01;25.3;7.0;8.957795004306647;0.0;2.6342001624346745;3.01416329445372;3.0147058823529305;9.035621198957443;10.057854917668019;10.032213529682465;38.626865671641774;59.77941176470589;39.81636060100166
1992-07-01;25.7;7.0;10.442629995702625;0.0;2.8105875152998783;3.0880586167514545;3.1571218795888534;8.957795004306647;9.442248572683365;6.660746003552398;34.27582227351416;60.62767475035664;44.537114261884895
1992-08-01;25.9;7.0;9.652836579170177;0.0;2.7109951000595434;2.9006301215868335;3.0746705710102518;10.442629995702625;9.035621198957443;8.155080213903743;34.97142857142859;57.47368421052632;44.15156507413509
1992-09-01;26.08;7.0;11.16794543904518;0.0;2.525214110774776;2.6562753215374935;2.9927007299270114;9.652836579170177;8.957795004306647;10.057854917668019;26.332794830371565;53.06539509536785;51.34474327628362
1992-10-01;26.2;7.0;11.584327086882439;0.0;2.695110841178261;2.825390291947194;3.279883381924198;11.16794543904518;10.442629995702625;9.442248572683365;21.469218830832926;49.40944881889764;54.63999999999998
1992-11-01;26.72;7.0;13.172384582803897;0.0;2.6710097719869763;2.858274764133628;3.1204644412191396;11.584327086882439;9.652836579170177;9.035621198957443;17.696909272183458;42.538699690402495;56.10894941634241
1992-12-01;27.31;7.0;14.219991635299035;0.0;2.59332023575638;2.795626527714745;2.966714905933454;13.172384582803897;11.16794543904518;8.957795004306647;10.032213529682465;38.626865671641774;59.77941176470589
1993-01-01;27.44;7.0;14.23813488759369;0.0;2.7044974343495287;2.814310946326648;3.2537960954446943;14.219991635299035;11.584327086882439;10.442629995702625;6.660746003552398;34.27582227351416;60.62767475035664
1993-02-01;27.5;7.0;13.308611454470531;0.0;2.5983019208767333;2.732447265369098;3.2467532467532534;14.23813488759369;13.172384582803897;9.652836579170177;8.155080213903743;34.97142857142859;57.47368421052632
1993-03-01;27.7;7.0;12.009704811969257;0.0;2.560482962651478;2.6980323821970575;3.0194104960460155;13.308611454470531;14.219991635299035;11.16794543904518;10.057854917668019;26.332794830371565;53.06539509536785
1993-04-01;28.09;7.0;12.720706260032099;0.0;2.555077955338536;2.660259657553099;3.1563845050215145;12.009704811969257;14.23813488759369;11.584327086882439;9.442248572683365;21.469218830832926;49.40944881889764
1993-05-01;28.25;7.0;12.549800796812738;0.0;2.7371853358661102;2.863213273978138;3.2211882605583497;12.720706260032099;13.308611454470531;13.172384582803897;9.035621198957443;17.696909272183458;42.538699690402495
1993-06-01;28.94;7.0;14.387351778656132;0.0;2.590480172001919;2.8811992721180735;2.9978586723768963;12.549800796812738;12.009704811969257;14.219991635299035;8.957795004306647;10.032213529682465;38.626865671641774
1993-07-01;29.62;7.0;15.252918287937757;0.0;2.4152863967141336;2.7077967857502605;2.8469750889679624;14.387351778656132;12.720706260032099;14.23813488759369;10.442629995702625;6.660746003552398;34.27582227351416
1993-08-01;29.7;7.0;14.671814671814666;0.0;2.4536686135508967;2.8044906349274923;2.840909090909083;15.252918287937757;12.549800796812738;13.308611454470531;9.652836579170177;8.155080213903743;34.97142857142859
1993-09-01;29.57;7.0;13.381901840490794;0.0;2.3932816000712176;2.7913318025258205;2.7639971651311157;14.671814671814666;14.387351778656132;12.009704811969257;11.16794543904518;10.057854917668019;26.332794830371565
1993-10-01;29.74;7.0;13.51145038167938;0.0;2.3538108967250615;2.56762166180593;2.752293577981657;13.381901840490794;15.252918287937757;12.720706260032099;11.584327086882439;9.442248572683365;21.469218830832926
1993-11-01;30.13;7.0;12.761976047904188;0.0;2.3462401133278243;2.606239568622404;2.7445460942997935;13.51145038167938;14.671814671814666;12.549800796812738;13.172384582803897;9.035621198957443;17.696909272183458
1993-12-01;30.49;7.0;11.644086415232513;0.0;2.191909966708905;2.461875809827574;2.8109627547435068;12.761976047904188;13.381901840490794;14.387351778656132;14.219991635299035;8.957795004306647;10.032213529682465
1994-01-01;31.15;7.0;13.520408163265296;0.0;1.9764297889848903;2.2474621991907417;2.450980392156854;11.644086415232513;13.51145038167938;15.252918287937757;14.23813488759369;10.442629995702625;6.660746003552398
1994-02-01;31.44;7.0;14.327272727272721;0.0;2.060040496522597;2.2715034717302185;2.515723270440251;13.520408163265296;12.761976047904188;14.671814671814666;13.308611454470531;9.652836579170177;8.155080213903743
1994-03-01;31.62;7.0;14.151624548736464;0.0;2.131958883650098;2.399502283556987;2.6517794836008246;14.327272727272721;11.644086415232513;13.381901840490794;12.009704811969257;11.16794543904518;10.057854917668019
1994-04-01;32.0;7.0;13.91954432182272;0.0;1.9817451624680515;2.254367043099448;2.364394993045882;14.151624548736464;13.520408163265296;13.51145038167938;12.720706260032099;11.584327086882439;9.442248572683365
1994-05-01;32.25;7.0;14.15929203539823;0.0;1.8140259437739337;2.1371664629262765;2.288488210818307;13.91954432182272;14.327272727272721;12.761976047904188;12.549800796812738;13.172384582803897;9.035621198957443
1994-06-01;32.35;7.0;11.782999308914999;0.0;2.0273318682598074;2.2656765444923455;2.494802494802495;14.15929203539823;14.151624548736464;11.644086415232513;14.387351778656132;14.219991635299035;8.957795004306647
1994-07-01;32.5;7.0;9.72316002700877;0.0;2.186864283638501;2.267983469916657;2.69896193771626;11.782999308914999;13.91954432182272;13.520408163265296;15.252918287937757;14.23813488759369;10.442629995702625
1994-08-01;32.88;7.0;10.70707070707071;0.0;2.2454959528852125;2.192455046282049;2.900552486187835;9.72316002700877;14.15929203539823;14.327272727272721;14.671814671814666;13.308611454470531;9.652836579170177
1994-09-01;33.11;7.0;11.97159283057152;0.0;2.253296623677725;2.1947643979057574;2.965517241379323;10.70707070707071;11.782999308914999;14.151624548736464;13.381901840490794;12.009704811969257;11.16794543904518
1994-10-01;33.4;7.0;12.306657700067248;0.0;2.104670143152232;2.2649977698483426;2.609890109890123;11.97159283057152;9.72316002700877;13.91954432182272;13.51145038167938;12.720706260032099;11.584327086882439
1994-11-01;33.87;7.0;12.412877530700284;0.0;2.106462124052011;2.189689689689689;2.602739726027403;12.306657700067248;10.70707070707071;14.15929203539823;12.761976047904188;12.549800796812738;13.172384582803897
1994-12-01;34.03;7.0;11.610364053788146;0.0;2.1492201689393697;2.1789883268482635;2.597402597402576;12.412877530700284;11.97159283057152;11.782999308914999;11.644086415232513;14.387351778656132;14.219991635299035
1995-01-01;34.05;9.0;9.30979133226324;0.0;2.3214259982419883;2.3508011885917446;2.8708133971291794;11.610364053788146;12.306657700067248;9.72316002700877;13.520408163265296;15.252918287937757;14.23813488759369
1995-02-01;33.93;9.0;7.919847328244267;0.0;2.265735070013508;2.2972579773599566;2.862985685071595;9.30979133226324;12.412877530700284;10.70707070707071;14.327272727272721;14.671814671814666;13.308611454470531
1995-03-01;34.1;9.0;7.843137254901955;0.0;2.172043010752689;2.1996685998343146;2.7872195785180187;7.919847328244267;11.610364053788146;11.97159283057152;14.151624548736464;13.381901840490794;12.009704811969257
1995-04-01;34.36;9.0;7.374999999999998;0.0;2.321285370603743;2.283256121773647;3.125000000000022;7.843137254901955;9.30979133226324;12.306657700067248;13.91954432182272;13.51145038167938;12.720706260032099
1995-05-01;34.87;9.0;8.12403100775192;0.0;2.3308023393819655;2.230017884165658;3.1186440677966054;7.374999999999998;7.919847328244267;12.412877530700284;14.15929203539823;12.761976047904188;12.549800796812738
1995-06-01;35.31;9.0;9.149922720247305;0.0;2.1810453041195776;2.0919410852287657;3.0425963488843744;8.12403100775192;7.843137254901955;11.610364053788146;11.782999308914999;11.644086415232513;14.387351778656132
1995-07-01;35.39;9.0;8.89230769230769;0.0;1.9864912904372423;2.039614267711354;2.8301886792452713;9.149922720247305;7.374999999999998;9.30979133226324;9.72316002700877;13.520408163265296;15.252918287937757
1995-08-01;35.6;9.0;8.272506082725052;0.0;1.9734415344891065;2.168677995785795;2.6174496644295386;8.89230769230769;8.12403100775192;7.919847328244267;10.70707070707071;14.327272727272721;14.671814671814666
1995-09-01;35.8;9.0;8.124433705829048;0.0;1.928718203075186;2.148995177397972;2.54521098459477;8.272506082725052;9.149922720247305;7.843137254901955;11.97159283057152;14.151624548736464;13.381901840490794
1995-10-01;36.3;9.0;8.682634730538918;0.0;2.0216739290362717;2.1575869917812573;2.7443105756358666;8.124433705829048;8.89230769230769;7.374999999999998;12.306657700067248;13.91954432182272;13.51145038167938
1995-11-01;36.78;9.0;8.591674047829944;0.0;1.8243691664666217;2.0366515652422423;2.603471295060067;8.682634730538918;8.272506082725052;8.12403100775192;12.412877530700284;14.15929203539823;12.761976047904188
1995-12-01;36.96;9.0;8.610049955921252;0.0;1.9530092429266954;2.144761179414645;2.5316455696202667;8.591674047829944;8.124433705829048;9.149922720247305;11.610364053788146;11.782999308914999;11.644086415232513
1996-01-01;37.37;9.0;9.750367107195302;0.0;1.9744254168544417;2.0064847851745338;2.7906976744185963;8.610049955921252;8.682634730538918;8.89230769230769;9.30979133226324;9.72316002700877;13.520408163265296
1996-02-01;37.61;9.0;10.84585912172118;0.0;1.9540585374082653;1.9734257967520374;2.717031146454607;9.750367107195302;8.591674047829944;8.272506082725052;7.919847328244267;10.70707070707071;14.327272727272721
1996-03-01;38.02;9.0;11.495601173020532;0.0;2.0739493439977386;1.95776417656357;2.8439153439153486;10.84585912172118;8.610049955921252;8.124433705829048;7.843137254901955;11.97159283057152;14.151624548736464
1996-04-01;38.46;9.0;11.932479627473814;0.0;2.1104782164499625;1.861587404292031;2.832674571805005;11.495601173020532;9.750367107195302;8.682634730538918;7.374999999999998;12.306657700067248;13.91954432182272
1996-05-01;38.71;9.0;11.012331517063378;0.0;2.1295921076533997;1.86378867193282;2.827087442472065;11.932479627473814;10.84585912172118;8.591674047829944;8.12403100775192;12.412877530700284;14.15929203539823
1996-06-01;38.96;9.0;10.337015009912198;0.0;2.028394734270522;1.8541176470588283;2.8215223097112663;11.012331517063378;11.495601173020532;8.610049955921252;9.149922720247305;11.610364053788146;11.782999308914999
1996-07-01;39.49;9.0;11.585193557502116;0.0;2.1178996681632034;1.8847408481333927;2.8833551769331667;10.337015009912198;11.932479627473814;9.750367107195302;8.89230769230769;9.30979133226324;9.72316002700877
1996-08-01;39.88;9.0;12.022471910112365;0.0;1.993683654020062;1.72891751817974;2.8122956180510084;11.585193557502116;11.012331517063378;10.84585912172118;8.272506082725052;7.919847328244267;10.70707070707071
1996-09-01;40.01;9.0;11.75977653631286;0.0;2.211995662208377;1.9018322856760639;3.0045721750489918;12.022471910112365;10.337015009912198;11.495601173020532;8.124433705829048;7.843137254901955;11.97159283057152
1996-10-01;40.17;9.0;10.6611570247934;0.0;2.2561812710606866;1.8958800298858103;3.0618892508143203;11.75977653631286;11.585193557502116;11.932479627473814;8.682634730538918;7.374999999999998;12.306657700067248
1996-11-01;40.62;9.0;10.440456769983687;0.0;2.440681726782312;1.963999999999988;3.2530904359141077;10.6611570247934;12.022471910112365;11.012331517063378;8.591674047829944;8.12403100775192;12.412877530700284
1996-12-01;40.97;9.0;10.849567099567103;0.0;2.36266245899599;1.861394048332321;3.378817413905133;10.440456769983687;11.75977653631286;10.337015009912198;8.610049955921252;9.149922720247305;11.610364053788146
1997-01-01;41.41;9.0;10.81081081081081;0.0;2.267642590802388;1.8539699428115508;3.0381383322559907;10.849567099567103;10.6611570247934;11.585193557502116;9.750367107195302;8.89230769230769;9.30979133226324
1997-02-01;42.38;9.0;12.682797128423307;0.0;2.321989961943638;1.9299224311975394;3.0322580645161246;10.81081081081081;10.440456769983687;12.022471910112365;10.84585912172118;8.272506082725052;7.919847328244267
1997-03-01;42.39;9.0;11.49395055234086;0.0;2.121166297788113;1.9387241260501842;2.7652733118971096;12.682797128423307;10.849567099567103;11.75977653631286;11.495601173020532;8.124433705829048;7.843137254901955
1997-04-01;42.37;9.0;10.166406656266247;0.0;1.9160921588245783;1.9982796268113612;2.434336963484962;11.49395055234086;10.81081081081081;10.6611570247934;11.932479627473814;8.682634730538918;7.374999999999998
1997-05-01;42.43;9.0;9.60991991733402;0.0;1.6925034547867535;1.8957408581695256;2.237851662404089;10.166406656266247;12.682797128423307;10.440456769983687;11.012331517063378;8.591674047829944;8.12403100775192
1997-06-01;42.45;9.0;8.95790554414786;0.0;1.8252469693238238;1.968212899648858;2.233567326100827;9.60991991733402;11.49395055234086;10.849567099567103;10.337015009912198;8.610049955921252;9.149922720247305
1997-07-01;42.64;9.0;7.976702962775373;0.0;1.6698297401728457;1.8446051886108705;2.165605095541401;8.95790554414786;10.166406656266247;10.81081081081081;11.585193557502116;9.750367107195302;8.89230769230769
1997-08-01;43.09;9.0;8.049147442326987;0.0;1.6559814486427404;1.7179642452805233;2.2900763358778775;7.976702962775373;9.60991991733402;12.682797128423307;12.022471910112365;10.84585912172118;8.272506082725052
1997-09-01;43.35;9.0;8.34791302174458;0.0;1.6145925432212938;1.6209050818983828;2.21940393151554;8.049147442326987;8.95790554414786;11.49395055234086;11.75977653631286;11.495601173020532;8.124433705829048
1997-10-01;43.57;9.0;8.4640278815036;0.0;1.4388391646324994;1.5345737367918;2.0859671302149163;8.34791302174458;7.976702962775373;10.166406656266247;10.6611570247934;11.932479627473814;8.682634730538918
1997-11-01;43.73;9.0;7.656326932545543;0.0;1.2630125489028199;1.4318779176964336;1.8903591682419618;8.4640278815036;8.049147442326987;9.60991991733402;10.440456769983687;11.012331517063378;8.591674047829944
1997-12-01;43.89;9.0;7.127166219184766;0.0;1.1249932392233042;1.4509234931963544;1.6970458830924073;7.656326932545543;8.34791302174458;8.95790554414786;10.849567099567103;10.337015009912198;8.610049955921252
1998-01-01;44.43;7.0;7.292924414392665;0.0;1.0438610705990392;1.499007625613702;1.6311166875784044;7.127166219184766;8.4640278815036;7.976702962775373;10.81081081081081;11.585193557502116;9.750367107195302
1998-02-01;44.68;7.0;5.427088249174128;0.0;0.7802393272962505;1.377360211620915;1.440200375704448;7.292924414392665;7.656326932545543;8.049147442326987;12.682797128423307;12.022471910112365;10.84585912172118
1998-03-01;44.98;7.0;6.109931587638595;0.0;0.6905742670220594;1.2427689307767276;1.3767209011263937;5.427088249174128;7.127166219184766;8.34791302174458;11.49395055234086;11.75977653631286;11.495601173020532
1998-04-01;45.3;7.0;6.915270238376214;0.0;0.7154480291558629;1.2312682452156887;1.4383989993745905;6.109931587638595;7.292924414392665;8.4640278815036;10.166406656266247;10.6611570247934;11.932479627473814
1998-05-01;45.54;7.0;7.329719538062696;0.0;0.9014584790915547;1.2563042097211152;1.6885553470919357;6.915270238376214;5.427088249174128;7.656326932545543;9.60991991733402;10.440456769983687;11.012331517063378
1998-06-01;45.61;7.0;7.444051825677267;0.0;0.6866433754367129;0.9799987054178061;1.6229712858926382;7.329719538062696;6.109931587638595;7.127166219184766;8.95790554414786;10.849567099567103;10.337015009912198
1998-07-01;45.75;7.0;7.2936210131332;0.0;0.8755908895573761;1.1966829243049482;1.74563591022443;7.444051825677267;6.915270238376214;7.292924414392665;7.976702962775373;10.81081081081081;11.585193557502116
1998-08-01;45.81;7.0;6.312369459271294;0.0;0.9339273254253655;1.4339886368048615;1.6169154228855787;7.2936210131332;7.329719538062696;5.427088249174128;8.049147442326987;12.682797128423307;12.022471910112365
1998-09-01;45.73;7.0;5.490196078431353;0.0;0.6318269436710322;1.2062975447841184;1.4267990074441794;6.312369459271294;7.444051825677267;6.109931587638595;8.34791302174458;11.49395055234086;11.75977653631286
1998-10-01;45.74;7.0;4.980491163644718;0.0;0.7219154824133156;1.2495970081887853;1.4860681114551078;5.490196078431353;7.2936210131332;6.915270238376214;8.4640278815036;10.166406656266247;10.6611570247934
1998-11-01;46.95;7.0;7.363366110221836;0.0;0.7232233570397373;1.2376237623762387;1.4842300556586308;4.980491163644718;6.312369459271294;7.329719538062696;7.656326932545543;9.60991991733402;10.440456769983687
1998-12-01;47.17;7.0;7.473228525860098;0.0;0.8450553564743002;1.3528661435584288;1.606922126081578;7.363366110221836;5.490196078431353;7.444051825677267;7.127166219184766;8.95790554414786;10.849567099567103
1999-01-01;47.22;6.0;6.2795408507765105;0.0;0.9381891079184745;1.343076210569638;1.6666666666666607;7.473228525860098;4.980491163644718;7.2936210131332;7.292924414392665;7.976702962775373;10.81081081081081
1999-02-01;46.99;6.0;5.170098478066265;0.0;0.9319801569791286;1.2223964626340011;1.6666666666666607;6.2795408507765105;7.363366110221836;6.312369459271294;5.427088249174128;8.049147442326987;12.682797128423307
1999-03-01;46.78;6.0;4.0017785682525675;0.0;0.9919918715490805;1.1453371168834492;1.7283950617283939;5.170098478066265;7.473228525860098;5.490196078431353;6.109931587638595;8.34791302174458;11.49395055234086
1999-04-01;46.88;6.0;3.487858719646808;0.0;1.3553030404187316;1.2188557366964003;2.281134401972884;4.0017785682525675;6.2795408507765105;4.980491163644718;6.915270238376214;8.4640278815036;10.166406656266247
1999-05-01;47.23;6.0;3.711023276240666;0.0;1.2814358482011956;1.2176696542893772;2.091020910209096;3.487858719646808;5.170098478066265;7.363366110221836;7.329719538062696;7.656326932545543;9.60991991733402
1999-06-01;47.53;6.0;4.2096031572023795;0.0;1.3986200637920332;1.3974000666649555;1.9656019656019597;3.711023276240666;4.0017785682525675;7.473228525860098;7.444051825677267;7.127166219184766;8.95790554414786
1999-07-01;48.13;6.0;5.202185792349723;0.0;1.4178071249800306;1.2950320881593536;2.1446078431372584;4.2096031572023795;3.487858719646808;6.2795408507765105;7.2936210131332;7.292924414392665;7.976702962775373
1999-08-01;48.57;6.0;6.024885396201696;0.0;1.4610475937250733;1.1457735247208944;2.2643818849449104;5.202185792349723;3.711023276240666;5.170098478066265;6.312369459271294;5.427088249174128;8.049147442326987
1999-09-01;48.84;6.0;6.800787229389904;0.0;1.8849100776843652;1.4318347136968557;2.629969418960254;6.024885396201696;4.2096031572023795;4.0017785682525675;5.490196078431353;6.109931587638595;8.34791302174458
1999-10-01;49.2;6.0;7.564494971578495;0.0;1.8343265950810483;1.4073923121991072;2.56253813300793;6.800787229389904;5.202185792349723;3.487858719646808;4.980491163644718;6.915270238376214;8.4640278815036
1999-11-01;49.36;6.0;5.1331203407880555;0.0;1.9204990377596376;1.4860941320293142;2.6203534430225606;7.564494971578495;6.024885396201696;3.711023276240666;7.363366110221836;7.329719538062696;7.656326932545543
1999-12-01;49.49;6.0;4.9183803264786885;0.0;2.055157783081407;1.4403213709113682;2.676399026763998;5.1331203407880555;6.800787229389904;4.2096031572023795;7.473228525860098;7.444051825677267;7.127166219184766
2000-01-01;49.71;6.0;5.273189326556538;0.0;2.1886212877514133;1.5372702345892053;2.792956891317555;4.9183803264786885;7.564494971578495;5.202185792349723;6.2795408507765105;7.2936210131332;7.292924414392665
2000-02-01;50.1;6.0;6.618429453075114;0.0;2.5674315086640975;1.7231964850347392;3.2179720704310855;5.273189326556538;5.1331203407880555;6.024885396201696;5.170098478066265;6.312369459271294;5.427088249174128
2000-03-01;50.64;6.0;8.251389482684912;0.0;2.9308587389629492;1.9003973442677013;3.762135922330101;6.618429453075114;4.9183803264786885;6.800787229389904;4.0017785682525675;5.490196078431353;6.109931587638595
2000-04-01;51.13;6.0;9.065699658703075;0.0;2.3502753405527876;1.706869262424826;3.013863773357439;8.251389482684912;5.273189326556538;7.564494971578495;3.487858719646808;4.980491163644718;6.915270238376214
2000-05-01;50.71;6.0;7.368198179123442;0.0;2.369824238035667;1.71787833170991;3.1325301204819134;9.065699658703075;6.618429453075114;5.1331203407880555;3.711023276240666;7.363366110221836;7.329719538062696
2000-06-01;50.97;6.0;7.237534188933292;0.0;2.6849524210637243;1.7422748191978865;3.7349397590361377;7.368198179123442;8.251389482684912;4.9183803264786885;4.2096031572023795;7.473228525860098;7.444051825677267
2000-07-01;51.09;6.0;6.150010388531069;0.0;2.668644412648824;1.7908752445257692;3.5992801439711952;7.237534188933292;9.065699658703075;5.273189326556538;5.202185792349723;6.2795408507765105;7.2936210131332
2000-08-01;50.86;6.0;4.714844554251596;0.0;2.476447542551652;1.8720119082159314;3.3512866546977715;6.150010388531069;7.368198179123442;6.618429453075114;6.024885396201696;5.170098478066265;6.312369459271294
2000-09-01;50.93;6.0;4.279279279279269;0.0;2.54853576697609;1.8494520840934614;3.45649582836709;4.714844554251596;7.237534188933292;8.251389482684912;6.800787229389904;4.0017785682525675;5.490196078431353
2000-10-01;51.09;6.0;3.8414634146341387;0.0;2.514239537035823;1.81866137479747;3.4503271861986873;4.279279279279269;6.150010388531069;9.065699658703075;7.564494971578495;3.487858719646808;4.980491163644718
2000-11-01;51.43;6.0;4.193679092382507;0.0;2.5653713928534216;1.9009975531714574;3.444180522565321;3.8414634146341387;4.714844554251596;7.368198179123442;5.1331203407880555;3.711023276240666;7.363366110221836
2000-12-01;52.01;6.0;5.09193776520509;0.0;2.4853839158113455;1.8710211038147184;3.4360189573459543;4.193679092382507;4.279279279279269;7.237534188933292;4.9183803264786885;4.2096031572023795;7.473228525860098
2001-01-01;52.72;5.0;6.055119694226518;0.0;2.7014770665975574;2.0065760686111433;3.7212049616065945;5.09193776520509;3.8414634146341387;6.150010388531069;5.273189326556538;5.202185792349723;6.2795408507765105
2001-02-01;53.1;5.0;5.988023952095811;0.0;2.539329906228205;2.0348038848525762;3.529411764705892;6.055119694226518;4.193679092382507;4.714844554251596;6.618429453075114;6.024885396201696;5.170098478066265
2001-03-01;53.39;5.0;5.430489731437604;0.0;2.1091891196707513;1.9322287280428618;2.9824561403508643;5.988023952095811;5.09193776520509;4.279279279279269;8.251389482684912;6.800787229389904;4.0017785682525675
